"conflict_id","dyad_id","location_inc","side_a","side_a_id","side_a_2nd","side_b","side_b_id","side_b_2nd","incompatibility","territory_name","year","bd_best","bd_low","bd_high","type_of_conflict","battle_location","gwno_a","gwno_a_2nd","gwno_b","gwno_b_2nd","gwno_loc","gwno_battle","region","version"
259,"523, 525, 524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF PORTUGAL, GOVERNMENT OF ITALY, GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF MOLDOVA, GOVERNMENT OF NORWAY, GOVERNMENT OF ARMENIA, GOVERNMENT OF SLOVAKIA, GOVERNMENT OF CZECH REPUBLIC, GOVERNMENT OF EL SALVADOR, GOVERNMENT OF NETHERLANDS, GOVERNMENT OF UKRAINE, GOVERNMENT OF POLAND, GOVERNMENT OF ROMANIA, GOVERNMENT OF DENMARK, GOVERNMENT OF LATVIA, GOVERNMENT OF BOSNIA-HERZEGOVINA, GOVERNMENT OF NORTH MACEDONIA, GOVERNMENT OF SOUTH KOREA, GOVERNMENT OF KAZAKHSTAN, GOVERNMENT OF ALBANIA, GOVERNMENT OF ESTONIA, GOVERNMENT OF AZERBAIJAN, GOVERNMENT OF LITHUANIA, GOVERNMENT OF GEORGIA, GOVERNMENT OF MONGOLIA, GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF AUSTRALIA, GOVERNMENT OF BULGARIA","ANSAR AL-ISLAM, RJF, IS","234, 235, 233","",2,"",2005,2608,2542,3563,4,"IRAQ","645","359, 325, 390, 346, 360, 210, 732, 900, 2, 366, 316, 373, 317, 355, 371, 343, 385, 367, 368, 705, 235, 712, 372, 369, 92, 339, 290, 200","","","645","645","2",24.1
259,"523, 525, 524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF MOLDOVA, GOVERNMENT OF ARMENIA, GOVERNMENT OF SLOVAKIA, GOVERNMENT OF CZECH REPUBLIC, GOVERNMENT OF EL SALVADOR, GOVERNMENT OF POLAND, GOVERNMENT OF ROMANIA, GOVERNMENT OF DENMARK, GOVERNMENT OF LATVIA, GOVERNMENT OF BOSNIA-HERZEGOVINA, GOVERNMENT OF NORTH MACEDONIA, GOVERNMENT OF SOUTH KOREA, GOVERNMENT OF KAZAKHSTAN, GOVERNMENT OF ALBANIA, GOVERNMENT OF ESTONIA, GOVERNMENT OF AZERBAIJAN, GOVERNMENT OF LITHUANIA, GOVERNMENT OF GEORGIA, GOVERNMENT OF MONGOLIA, GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF AUSTRALIA, GOVERNMENT OF BULGARIA","ANSAR AL-ISLAM, RJF, IS","234, 235, 233","",2,"",2006,3923,3192,4123,4,"IRAQ","645","359, 390, 346, 360, 732, 900, 2, 366, 316, 373, 317, 355, 371, 343, 367, 368, 705, 712, 372, 92, 339, 290, 200","","","645","645","2",24.1
259,"13891, 523, 525, 524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF MOLDOVA, GOVERNMENT OF ARMENIA, GOVERNMENT OF SLOVAKIA, GOVERNMENT OF CZECH REPUBLIC, GOVERNMENT OF EL SALVADOR, GOVERNMENT OF POLAND, GOVERNMENT OF TONGA, GOVERNMENT OF ROMANIA, GOVERNMENT OF DENMARK, GOVERNMENT OF LATVIA, GOVERNMENT OF BOSNIA-HERZEGOVINA, GOVERNMENT OF NORTH MACEDONIA, GOVERNMENT OF SOUTH KOREA, GOVERNMENT OF KAZAKHSTAN, GOVERNMENT OF ALBANIA, GOVERNMENT OF ESTONIA, GOVERNMENT OF AZERBAIJAN, GOVERNMENT OF LITHUANIA, GOVERNMENT OF GEORGIA, GOVERNMENT OF MONGOLIA, GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF AUSTRALIA, GOVERNMENT OF BULGARIA","ANSAR AL-ISLAM, AL-MAHDI ARMY, RJF, IS","234, 235, 5659, 233","",2,"",2007,2212,2040,2481,4,"IRAQ","645","359, 390, 346, 360, 972, 732, 900, 2, 366, 316, 373, 317, 355, 371, 343, 367, 368, 705, 712, 372, 92, 339, 290, 200","","","645","645","2",24.1
259,"13891, 524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF MOLDOVA, GOVERNMENT OF ARMENIA, GOVERNMENT OF CZECH REPUBLIC, GOVERNMENT OF EL SALVADOR, GOVERNMENT OF UKRAINE, GOVERNMENT OF POLAND, GOVERNMENT OF TONGA, GOVERNMENT OF ROMANIA, GOVERNMENT OF LATVIA, GOVERNMENT OF BOSNIA-HERZEGOVINA, GOVERNMENT OF NORTH MACEDONIA, GOVERNMENT OF SOUTH KOREA, GOVERNMENT OF KAZAKHSTAN, GOVERNMENT OF ALBANIA, GOVERNMENT OF ESTONIA, GOVERNMENT OF AZERBAIJAN, GOVERNMENT OF LITHUANIA, GOVERNMENT OF GEORGIA, GOVERNMENT OF MONGOLIA, GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF AUSTRALIA, GOVERNMENT OF BULGARIA","AL-MAHDI ARMY, IS","234, 5659","",2,"",2008,2112,2098,2539,4,"IRAQ","645","359, 346, 360, 972, 732, 900, 2, 366, 316, 373, 355, 371, 343, 367, 368, 705, 712, 372, 369, 92, 339, 290, 200","","","645","645","2",24.1
259,"524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF EL SALVADOR, GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF AUSTRALIA, GOVERNMENT OF ESTONIA","IS","234","",2,"",2009,1036,926,1074,4,"IRAQ","645","900, 2, 366, 92, 200","","","645","645","2",24.1
259,"524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF UNITED STATES OF AMERICA","IS","234","",2,"",2010,989,810,1040,4,"IRAQ","645","2","","","645","645","2",24.1
259,"523, 524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF UNITED STATES OF AMERICA","ANSAR AL-ISLAM, IS","234, 233","",2,"",2011,864,737,959,4,"IRAQ","645","2","","","645","645","2",24.1
259,"524","IRAQ","GOVERNMENT OF IRAQ","116","","IS","234","",2,"",2012,565,487,598,3,"IRAQ","645","","","","645","645","2",24.1
259,"524","IRAQ","GOVERNMENT OF IRAQ","116","","IS","234","",2,"",2013,1870,1723,1925,3,"IRAQ, SYRIA","645","","","","645","652, 645","2",24.1
259,"524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF UNITED ARAB EMIRATES, GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF CANADA, GOVERNMENT OF NETHERLANDS, GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF BAHRAIN, GOVERNMENT OF FRANCE, GOVERNMENT OF AUSTRALIA, GOVERNMENT OF BELGIUM, GOVERNMENT OF JORDAN, GOVERNMENT OF SAUDI ARABIA, GOVERNMENT OF DENMARK","IS","234","",2,"",2014,13797,13035,15073,4,"IRAQ, SYRIA","645","900, 200, 670, 2, 211, 390, 20, 663, 220, 696, 692, 210","","","645","652, 645","2",24.1
259,"524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF UNITED ARAB EMIRATES, GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF CANADA, GOVERNMENT OF NETHERLANDS, GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF BAHRAIN, GOVERNMENT OF FRANCE, GOVERNMENT OF AUSTRALIA, GOVERNMENT OF BELGIUM, GOVERNMENT OF JORDAN, GOVERNMENT OF SAUDI ARABIA, GOVERNMENT OF DENMARK","IS","234","",2,"",2015,10981,10918,12181,4,"LIBYA, IRAQ, FRANCE, SYRIA","645","900, 200, 670, 2, 211, 390, 20, 663, 220, 696, 692, 210","","","645","652, 220, 620, 645","2",24.1
259,"524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF UNITED ARAB EMIRATES, GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF CANADA, GOVERNMENT OF NETHERLANDS, GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF BAHRAIN, GOVERNMENT OF FRANCE, GOVERNMENT OF AUSTRALIA, GOVERNMENT OF BELGIUM, GOVERNMENT OF JORDAN, GOVERNMENT OF SAUDI ARABIA, GOVERNMENT OF DENMARK","IS","234","",2,"",2016,9775,9543,10214,4,"IRAQ, LIBYA, SYRIA, BELGIUM","645","900, 200, 670, 2, 211, 390, 20, 663, 220, 696, 692, 210","","","645","652, 211, 620, 645","2",24.1
259,"524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF FRANCE, GOVERNMENT OF AUSTRALIA, GOVERNMENT OF BELGIUM, GOVERNMENT OF SAUDI ARABIA, GOVERNMENT OF JORDAN","IS","234","",2,"",2017,10012,9763,12173,4,"FRANCE, AFGHANISTAN, SYRIA, IRAQ, PAKISTAN","645","900, 2, 670, 211, 663, 200, 220","","","645","652, 700, 645, 770, 220","2",24.1
259,"524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF NETHERLANDS, GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF FRANCE, GOVERNMENT OF AUSTRALIA, GOVERNMENT OF BELGIUM, GOVERNMENT OF JORDAN, GOVERNMENT OF SAUDI ARABIA","IS","234","",2,"",2018,866,856,900,4,"FRANCE, AUSTRALIA, SYRIA, BELGIUM, IRAQ","645","900, 2, 670, 211, 663, 200, 220, 210","","","645","900, 652, 211, 645, 220","2",24.1
259,"524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF FRANCE, GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF NETHERLANDS, GOVERNMENT OF UNITED STATES OF AMERICA","IS","234","",2,"",2019,498,497,520,4,"UNITED KINGDOM, IRAQ, SYRIA","645","2, 220, 210, 200","","","645","200, 652, 645","2",24.1
259,"524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF FRANCE, GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF NETHERLANDS, GOVERNMENT OF UNITED STATES OF AMERICA","IS","234","",2,"",2020,674,641,714,4,"IRAQ, SYRIA","645","2, 220, 210, 200","","","645","652, 645","2",24.1
259,"524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF FRANCE, GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF NETHERLANDS, GOVERNMENT OF UNITED STATES OF AMERICA","IS","234","",2,"",2021,707,628,816,4,"IRAQ, AFGHANISTAN","645","2, 220, 210, 200","","","645","700, 645","2",24.1
259,"524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF FRANCE, GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF NETHERLANDS, GOVERNMENT OF UNITED STATES OF AMERICA","IS","234","",2,"",2022,338,335,352,4,"IRAQ","645","2, 220, 210, 200","","","645","645","2",24.1
259,"524","IRAQ","GOVERNMENT OF IRAQ","116","GOVERNMENT OF FRANCE, GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF NETHERLANDS, GOVERNMENT OF UNITED STATES OF AMERICA","IS","234","",2,"",2023,203,203,205,4,"IRAQ","645","2, 220, 210, 200","","","645","645","2",24.1
260,"532, 533","LEBANON","GOVERNMENT OF LEBANON","119","GOVERNMENT OF SYRIA","FORCES OF MICHEL AOUN, LEBANESE FORCES","243, 242","",2,"",1989,711,606,906,4,"LEBANON","660","652","","","660","660","2",24.1
260,"532","LEBANON","GOVERNMENT OF LEBANON","119","GOVERNMENT OF SYRIA","FORCES OF MICHEL AOUN","242","",2,"",1990,700,400,800,4,"LEBANON","660","652","","","660","660","2",24.1
262,"537","LAOS","GOVERNMENT OF LAOS","149","","LRM","246","",2,"",1989,30,30,30,3,"LAOS","812","","","","812","812","3",24.1
262,"537","LAOS","GOVERNMENT OF LAOS","149","","LRM","246","",2,"",1990,249,45,249,3,"LAOS","812","","","","812","812","3",24.1
264,"549","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","MTA","255","",1,"SHAN",1993,130,130,230,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"549","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","MTA","255","",1,"SHAN",1994,526,526,984,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"549","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","MTA","255","",1,"SHAN",1995,174,174,332,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"550","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","RCSS","256","",1,"SHAN",1996,25,25,25,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"550","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","RCSS","256","",1,"SHAN",1997,152,152,157,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"550","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","RCSS","256","",1,"SHAN",1998,25,4,25,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"550","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","RCSS","256","",1,"SHAN",1999,25,25,25,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"550","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","RCSS","256","",1,"SHAN",2000,69,69,69,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"550","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","RCSS","256","",1,"SHAN",2001,117,117,117,3,"THAILAND, MYANMAR (BURMA)","775","","","","775","775, 800","3",24.1
264,"550","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","RCSS","256","",1,"SHAN",2002,184,183,250,3,"THAILAND, MYANMAR (BURMA)","775","","","","775","775, 800","3",24.1
264,"550","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","RCSS","256","",1,"SHAN",2005,27,27,28,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"550","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","RCSS","256","",1,"SHAN",2006,48,38,49,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"550","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","RCSS","256","",1,"SHAN",2007,29,29,29,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"550","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","RCSS","256","",1,"SHAN",2008,31,31,31,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"550","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","RCSS","256","",1,"SHAN",2009,52,52,60,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"550","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","RCSS","256","",1,"SHAN",2010,36,36,36,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"550, 11972","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","SSPP, RCSS","256, 1122","",1,"SHAN",2011,170,169,172,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"550, 11972","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","SSPP, RCSS","256, 1122","",1,"SHAN",2013,83,80,85,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
264,"11972","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","SSPP","1122","",1,"SHAN",2015,77,77,308,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
265,"12009","DR CONGO (ZAIRE)","GOVERNMENT OF DR CONGO (ZAIRE)","89","GOVERNMENT OF TANZANIA, GOVERNMENT OF MALAWI, GOVERNMENT OF SOUTH AFRICA","KATA KATANGA","3967","",1,"KATANGA",2020,54,41,77,4,"DR CONGO (ZAIRE)","490","553, 560, 510","","","490","490","4",24.1
265,"12009","DR CONGO (ZAIRE)","GOVERNMENT OF DR CONGO (ZAIRE)","89","GOVERNMENT OF TANZANIA, GOVERNMENT OF MALAWI, GOVERNMENT OF SOUTH AFRICA","KATA KATANGA","3967","",1,"KATANGA",2013,94,90,115,4,"DR CONGO (ZAIRE)","490","553, 560, 510","","","490","490","4",24.1
265,"12009","DR CONGO (ZAIRE)","GOVERNMENT OF DR CONGO (ZAIRE)","89","GOVERNMENT OF TANZANIA, GOVERNMENT OF MALAWI, GOVERNMENT OF SOUTH AFRICA","KATA KATANGA","3967","",1,"KATANGA",2014,60,30,60,4,"DR CONGO (ZAIRE)","490","553, 560, 510","","","490","490","4",24.1
